search_term,brand_name,current_price,product_rating,product_title,original_price,sale_price,discount_percent,category_path,product_link,image_link,review_count,size_options
white shirt,U.S. Polo Assn.,Rs. 1674,"4.2
|
97",Men Solid Casual Shirts,Rs. 2499,Rs. 1674,(33% OFF),White Shirt,https://www.myntra.com/shirts/u.s.+polo+assn./us-polo-assn-men-classic-spread-collar-solid-cotton-casual-shirt/30650432/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/20/unBDSYJy_784769d2d99249bf9dd613fe90f0d3be.jpg","|
97",N/A
white shirt,The Collection,Rs. 1499,N/A,Men Solid Cotton Formal Shirt,Rs. 2999,Rs. 1499,(50% OFF),White Shirt,https://www.myntra.com/shirts/the+collection/the-collection-men-classic-fit-solid-spread-collar-cotton-formal-shirt/34629688/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/31/nuQZXK74_fc9d6f0fea7a4234b5337668b01ec72e.jpg",N/A,N/A
white shirt,NOT SO PINK,Rs. 1724,"4
|
8",Women Shirt,Rs. 2299,Rs. 1724,(25% OFF),White Shirt,https://www.myntra.com/shirts/not+so+pink/not-so-pink-women-white-shirt/20660840/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20660840/2022/12/6/71b9dd20-a53d-4a06-a08f-c01e214a49cb1670297421337NOTSOPINKWomenWhiteCasualShirt1.jpg","|
8",N/A
white shirt,The Collection,Rs. 1799,"5
|
5",Classic Formal Shirt,Rs. 2999,Rs. 1799,(40% OFF),White Shirt,https://www.myntra.com/shirts/the+collection/the-collection-men-classic-formal-slim-fit-shirt/33145241/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/10/IgM2N0Jk_5c0efaf660184005bd7fae2d7480c832.jpg","|
5",N/A
white shirt,RAREISM,Rs. 1624,N/A,Women Primary White Shirt,Rs. 2499,Rs. 1624,(35% OFF),White Shirt,https://www.myntra.com/shirts/rareism/rareism-women-primary-white-shirt/33526679/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/9/PEc5eNQs_6452acfb68bc4a4faa706d973a9c0cee.jpg",N/A,N/A
white shirt,RARE RABBIT,N/A,N/A,Casual Shirt,N/A,N/A,N/A,White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-floral-printed-casual-shirt/34098682/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/10/x0Czzz8M_e6c940f78fdc4e138cce8f77da996413.jpg",N/A,N/A
white shirt,KINGDOM OF WHITE,Rs. 2049,"4.3
|
99",Pure Cotton Stay White Shirt,Rs. 2499,Rs. 2049,(18% OFF),White Shirt,https://www.myntra.com/shirts/kingdom+of+white/kingdom-of-white-pure-cotton-western-casual-stay-white-shirt/23289568/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23289568/2025/2/21/04bbcfb3-0184-4943-af16-ba4ce76a03c81740150370353-KINGDOM-OF-WHITE-Spread-Collar-Cotton-Casual-Shirt-921174015-1.jpg","|
99",N/A
white shirt,Roadster,Rs. 532,"4.2
|
15.2k",Men Casual Shirt,Rs. 1299,Rs. 532,(59% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-men-white-casual-shirt/10398123/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10398123/2019/12/3/52795871-cf37-46bd-a128-8d3479c767d81575349640658-Roadster-Men-Shirts-3221575349637459-1.jpg","|
15.2k",N/A
white shirt,Style Quotient,Rs. 599,"4.1
|
5.6k",Women Formal Shirt,Rs. 1499,Rs. 599,(60% OFF),White Shirt,https://www.myntra.com/shirts/style+quotient/style-quotient-women-white-formal-shirt/19761198/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19761198/2022/9/2/e05a447d-e6c7-4a5a-91ce-7b7972646f491662107951495StyleQuotientWomenWhiteClassicFormalShirt1.jpg","|
5.6k",N/A
white shirt,RARE RABBIT,Rs. 1799,"3.2
|
6",Checked Comfort Cotton Shirt,Rs. 3999,Rs. 1799,(55% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-checked-spread-collar-comfort-cotton-shirt/34794492/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/7/wNKhwSeM_2fb9a705409c4ba48ed33a57de148fbe.jpg","|
6",N/A
white shirt,The Indian Garage Co,Rs. 571,"4.2
|
4k",Checked Casual Shirt,Rs. 2199,Rs. 571,(74% OFF),White Shirt,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-white-checked-casual-shirt/19718260/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19718260/2022/9/10/ce9ee786-c1ad-4c12-8f23-c634711712fc1662795352218-The-Indian-Garage-Co-Men-Shirts-5201662795351653-1.jpg","|
4k",N/A
white shirt,Roadster,Rs. 683,"4.2
|
2.7k",Solid Casual Shirt,Rs. 1799,Rs. 683,(62% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-women-white-solid-casual-shirt/14615072/buy,N/A,"|
2.7k",N/A
white shirt,RARE RABBIT,Rs. 2507,"4.2
|
98",Men Alias-N Regular Fit Shirt,Rs. 4399,Rs. 2507,(43% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-alias-n-regular-fit-spread-collar-shirt/29318636/buy,N/A,"|
98",N/A
white shirt,The Indian Garage Co,Rs. 454,"4.2
|
2.1k",Casual Shirt,Rs. 1749,Rs. 454,(74% OFF),White Shirt,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-white-checked-casual-shirt/16711092/buy,N/A,"|
2.1k",N/A
white shirt,HIGHLANDER,Rs. 509,"4.2
|
27.7k",Slim Casual Shirt,Rs. 999,Rs. 509,(49% OFF),White Shirt,https://www.myntra.com/shirts/highlander/highlander-white-slim-fit-casual-shirt/1272502/buy,N/A,"|
27.7k",N/A
white shirt,RARE ONES,Rs. 1599,N/A,Boys Printed Cotton Shirt,Rs. 1999,Rs. 1599,(20% OFF),White Shirt,https://www.myntra.com/shirts/rare+ones/rare-ones-boys-relaxed-fit-cuban-collar-typography-printed-cotton-casual-shirt/33328383/buy,N/A,N/A,N/A
white shirt,Roadster,Rs. 569,"4.4
|
4.2k",Cotton Casual Shirt,Rs. 1899,Rs. 569,(70% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-men-white-cotton-casual-shirt/11958128/buy,N/A,"|
4.2k",N/A
white shirt,max,Rs. 599,"4.5
|
83",Casual Shirt,Rs. 999,Rs. 599,(40% OFF),White Shirt,https://www.myntra.com/shirts/max/max-men-white-casual-shirt/18681040/buy,N/A,"|
83",N/A
white shirt,RARE RABBIT,Rs. 2134,"4.5
|
6",Men Printed Casual Shirt,Rs. 3499,Rs. 2134,(39% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-spread-collar-geometric-printed-casual-shirt/31805600/buy,N/A,"|
6",N/A
white shirt,INVICTUS,Rs. 577,"4
|
2.4k",Slim Fit Formal Shirt,Rs. 1699,Rs. 577,(66% OFF),White Shirt,https://www.myntra.com/shirts/invictus/invictus-white-slim-fit-formal-shirt/1271533/buy,N/A,"|
2.4k",N/A
white shirt,Snitch,N/A,"4.2
|
16",Slim Fit White Solid Shirt,N/A,N/A,N/A,White Shirt,https://www.myntra.com/shirts/snitch/snitch-men-slim-fit-casual-white-solid-shirt/33545840/buy,N/A,"|
16",N/A
white shirt,RARE RABBIT,Rs. 1879,"4.3
|
224",Men Otago Regular Fit Shirt,Rs. 3999,Rs. 1879,(53% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-otago-spread-collar-slim-fit-cotton-shirt/23518008/buy,N/A,"|
224",N/A
white shirt,Roadster,Rs. 558,"4.1
|
933",Solid Casual Shirt,Rs. 1299,Rs. 558,(57% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-women-ecovero-white-solid-casual-shirt/13722808/buy,N/A,"|
933",N/A
white shirt,RARE ONES,Rs. 1599,N/A,Boys Printed Cotton Shirt,Rs. 1999,Rs. 1599,(20% OFF),White Shirt,https://www.myntra.com/shirts/rare+ones/rare-ones-boys-floral-printed-cuban-collar-cotton-casual-shirt/34290501/buy,N/A,N/A,N/A
white shirt,Peter England,N/A,"4.3
|
1.6k",Formal Shirt,N/A,N/A,N/A,White Shirt,https://www.myntra.com/shirts/peter+england/peter-england-men-white-formal-shirt/16804212/buy,N/A,"|
1.6k",N/A
white shirt,Thomas Scott,Rs. 549,"4.1
|
98",Slim Fit Casual Shirt,Rs. 2499,Rs. 549,(Rs. 1950 OFF),White Shirt,https://www.myntra.com/shirts/thomas+scott/thomas-scott-men-slim-fit-white-cotton-casual--shirt/17087218/buy,N/A,"|
98",N/A
white shirt,RARE RABBIT,Rs. 2204,"4
|
17",Opaque Casual Shirt,Rs. 3499,Rs. 2204,(37% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-opaque-printed-casual-shirt/30470826/buy,N/A,"|
17",N/A
white shirt,her by invictus,Rs. 479,"4.2
|
3.2k",Stretchable Casual Shirt,Rs. 1499,Rs. 479,(68% OFF),White Shirt,https://www.myntra.com/shirts/her+by+invictus/her-by-invictus-women-white-stretchable-casual-shirt/11711658/buy,N/A,"|
3.2k",N/A
white shirt,SHAYE,Rs. 899,"4.2
|
5.4k",Casual Shirt,Rs. 1799,Rs. 899,(50% OFF),White Shirt,https://www.myntra.com/shirts/shaye/shaye-women-white-buttondown-casual-shirt/16154712/buy,N/A,"|
5.4k",N/A
white shirt,RARE RABBIT,Rs. 1719,"4.5
|
67",Men Solid Casual Shirt,Rs. 3999,Rs. 1719,(57% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-spread-collar-solid-cotton-casual-shirt/30928474/buy,N/A,"|
67",N/A
white shirt,SHAYE,Rs. 809,"4.2
|
311",Women Casual Shirt,Rs. 2999,Rs. 809,(73% OFF),White Shirt,https://www.myntra.com/shirts/shaye/shaye-women-white-comfort-casual-shirt/19927388/buy,N/A,"|
311",N/A
white shirt,Banana Club,Rs. 944,"4.1
|
39",White Mandarin Collar Shirt,Rs. 1499,Rs. 944,(37% OFF),White Shirt,https://www.myntra.com/shirts/banana+club/banana-club-men-white-mandarin-collar-shirt/32675923/buy,N/A,"|
39",N/A
white shirt,RARE RABBIT,Rs. 1885,"4.1
|
38",Men Myte Regular Fit Shirt,Rs. 4099,Rs. 1885,(54% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-solid-spread-collar-formal-shirt/30227037/buy,N/A,"|
38",N/A
white shirt,Haute Tissue,Rs. 1209,N/A,Formal Shirt,Rs. 2199,Rs. 1209,(45% OFF),White Shirt,https://www.myntra.com/shirts/haute+tissue/haute-tissue-men-premium-dobby-white-formal-shirt/34629627/buy,N/A,N/A,N/A
white shirt,INVICTUS,Rs. 679,"4.1
|
3k",Men Solid Slim Fit Formal Shirt,Rs. 1799,Rs. 679,(Rs. 1120 OFF),White Shirt,https://www.myntra.com/shirts/invictus/invictus-white-slim-fit-formal-shirt/1271542/buy,N/A,"|
3k",N/A
white shirt,RARE RABBIT,Rs. 2474,N/A,Boxy Opaque Casual Shirt,Rs. 3299,Rs. 2474,(25% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-boxy-floral-opaque-printed-casual-shirt/32792215/buy,N/A,N/A,N/A
white shirt,Roadster,Rs. 683,"4.3
|
2.8k",Solid Casual Shirt,Rs. 1799,Rs. 683,(62% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-women-white-solid-casual-shirt/14615132/buy,N/A,"|
2.8k",N/A
white shirt,Allen Solly Woman,Rs. 1264,"4
|
73",Formal Shirt,Rs. 2299,Rs. 1264,(45% OFF),White Shirt,https://www.myntra.com/shirts/allen+solly+woman/allen-solly-woman-women-white-formal-shirt/26369000/buy,N/A,"|
73",N/A
white shirt,RARE RABBIT,Rs. 2009,"4.3
|
12",Men Solid Formal Cotton Shirt,Rs. 2999,Rs. 2009,(33% OFF),White Shirt,https://www.myntra.com/shirts/rare+rabbit/rare-rabbit-men-comfort-spread-collar-solid-cotton-formal-shirt/31805645/buy,N/A,"|
12",N/A
white shirt,Roadster,Rs. 569,"4.1
|
381",Casual Shirt,Rs. 1499,Rs. 569,(62% OFF),White Shirt,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-white-printed-casual-shirt/13663702/buy,N/A,"|
381",N/A
white shirt,HIGHLANDER,Rs. 529,"4.3
|
14.4k",Slim Fit Casual Shirt,Rs. 999,Rs. 529,(47% OFF),White Shirt,https://www.myntra.com/shirts/highlander/highlander-white-slim-fit-casual-shirt/1265384/buy,N/A,"|
14.4k",N/A
white shirt,The Collection,Rs. 1949,N/A,Checked Slim Fit Formal Shirt,Rs. 3899,Rs. 1949,(50% OFF),White Shirt,https://www.myntra.com/shirts/the+collection/the-collection-mens-checked-slim-fit-formal-shirt/33412306/buy,N/A,N/A,N/A
white shirt,Roadster,Rs. 543,"4.1
|
116",Oversized Shirt,Rs. 1599,Rs. 543,(66% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-women-radiant-white-oversized-shirt-with-back-button/22051066/buy,N/A,"|
116",N/A
white shirt,Roadster,Rs. 679,"4.2
|
1.7k",Women Geometric Sheer Shirt,Rs. 1699,Rs. 679,(60% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-women-classic-white-geometric-sheer-shirt/13723000/buy,N/A,"|
1.7k",N/A
white shirt,United Colors of Benetton,Rs. 1049,"4.8
|
5",Opaque Casual Shirt,Rs. 1499,Rs. 1049,(30% OFF),White Shirt,https://www.myntra.com/shirts/united+colors+of+benetton/united-colors-of-benetton-boys-floral-opaque-printed-casual-shirt/33450896/buy,N/A,"|
5",N/A
white shirt,Cation,Rs. 293,"2.7
|
12",Shirt,Rs. 699,Rs. 293,(58% OFF),White Shirt,https://www.myntra.com/shirts/cation/cation-women-white-shirt/375322/buy,N/A,"|
12",N/A
white shirt,Van Heusen,Rs. 2219,N/A,Men White Shirt,Rs. 3699,Rs. 2219,(40% OFF),White Shirt,https://www.myntra.com/shirts/van+heusen/van-heusen-men-white-shirt/19541528/buy,N/A,N/A,N/A
white shirt,Allen Solly,N/A,N/A,Shirt,N/A,N/A,N/A,White Shirt,https://www.myntra.com/shirts/allen+solly/allen-solly-men-white-shirt/13999544/buy,N/A,N/A,N/A
white shirt,Blue Giraffe,Rs. 594,"4.2
|
5",Boys Regular Fit Shirt,Rs. 1699,Rs. 594,(65% OFF),White Shirt,https://www.myntra.com/shirts/blue+giraffe/blue-giraffe-boys-white-shirt/9064593/buy,N/A,"|
5",N/A
white shirt,Roadster,Rs. 463,"4.1
|
1.6k",Casual Shirt,Rs. 799,Rs. 463,(42% OFF),White Shirt,https://www.myntra.com/shirts/roadster/roadster-men-white-casual-shirt/13663158/buy,N/A,"|
1.6k",N/A
black dress,Trendyol,Rs. 1124,"4
|
540",Polka Dot Sheath Midi Dress,Rs. 2499,Rs. 1124,(55% OFF),Black Dress,https://www.myntra.com/dresses/trendyol/trendyol-polka-dot-printed-one-shoulder-sheath-midi-dress/29789180/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29789180/2024/5/27/9194c4aa-c08b-4241-9793-849a45948ef21716804163706TrendyolPolkaDotPrintSheathMidiDress1.jpg","|
540",N/A
black dress,COLOR CAPITAL,Rs. 790,"4.1
|
208",Ruched Sheath Maxi Dress,Rs. 3198,Rs. 790,(Rs. 2408 OFF),Black Dress,https://www.myntra.com/dresses/color+capital/color-capital-boat-neck-ruched-sheath-maxi-dress/29838824/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29838824/2024/5/29/4ec1b25c-56d2-474f-be34-36ae75f6eb191716967302675COLORCAPITALSheathMaxiDress1.jpg","|
208",N/A
black dress,U.S. Polo Assn. Kids,Rs. 1149,N/A,Girls Cotton T-shirt Dress,Rs. 2299,Rs. 1149,(50% OFF),Black Dress,https://www.myntra.com/dresses/u.s.+polo+assn.+kids/us-polo-assn-kids-girls-graphic-printed-round-neck-cotton-t-shirt-dress/25551228/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25551228/2023/10/19/4df0e004-8164-48bb-b3c7-45f4ea121f371697716920322USPoloAssnKidsBlackPrintT-shirtDress1.jpg",N/A,N/A
black dress,BAESD,Rs. 539,"4.1
|
1.6k",Girls Net Fit & Flare Dress,Rs. 1999,Rs. 539,(73% OFF),Black Dress,https://www.myntra.com/dresses/baesd/baesd-girls-floral-flutter-sleeve-net-fit--flare-dress/29524964/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29524964/2024/5/14/28f21d13-9753-4337-b032-e41403e6eb3e1715663385068BAESDFloralFlutterSleeveNetFitFlareDress1.jpg","|
1.6k",N/A
black dress,Superminis,Rs. 749,"4.2
|
121",Solid Denim Shirt Dress,Rs. 1599,Rs. 749,(Rs. 850 OFF),Black Dress,https://www.myntra.com/dresses/superminis/superminis-girls-denim-shirt-dress-with-embroidered-pocket/30418261/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/JULY/31/16Ercwh5_8bbfa788abe349098962a64b4f2dc8ce.jpg","|
121",N/A
